pipeID,Shape_length
KQD3904323,15.05874684
KQD3904324,12.23366406
KQD3904325,12.06926053
KQD2996022,49.03063963
KQD3906002,30.48138522
KQD3906003,36.54834792
KQD3906004,36.71364537
KQD3906005,29.95760414
KQD3906006,30.08450803
KQD3906007,30.05800818
KQD3906008,29.91893137
KQD3906009,30.10780701
KQD3906010,12.86304611
KQD3906011,16.58127287
KQD3906012,17.27910144
KQD3906013,30.10786169
KQD3906014,18.0691808
KQD3906015,19.46334301
KQD3906016,11.73955718
KQD3906017,18.24901344
KQD3906018,28.20194591
KQD3906019,11.10274814
KQD3906020,22.87709497
KQD3906021,26.70289715
KQD3906022,7.661453761
KQD3906023,21.77112311
KQD3906024,16.65352103
KQD3906025,8.330026321
KQD3906026,30.01180376
KQD3906027,19.72309069
KQD3906028,5.326187826
KQD3906029,2.81935072
KQD3906030,14.02275723
KQD3906031,4.12848666
KQD3906032,25.47988536
KQD3906033,13.53733736
KQD3906034,26.58048848
KQD3906035,3.905536881
KQD3906036,23.13203147
KQD3906037,7.258978601
KQD3906038,39.3025589
KQD3906039,30.86789232
KQD3906040,49.44752199
KQD3906041,48.23861473
KQD3906042,41.35632761
KQD3906043,48.84906979
KQD3906044,49.7388396
KQD3906045,48.26930618
KQD3906301,5.783576428
KQD3906302,57.06152473
KQD3906001,32.10284193
KQD3907002,30.41375058
KQD3907003,29.65020883
KQD3907004,29.42620182
KQD3907005,30.09920073
KQD3907006,29.79218411
KQD3907007,29.99601856
KQD3907008,36.14601284
KQD3907009,36.60206097
KQD3907010,36.1081266
KQD3907011,30.15356904
KQD3907012,29.88507835
KQD3907013,14.32487474
KQD3907015,5.14628741
KQD3907016,29.30952775
KQD3907017,8.658413444
KQD3907018,16.87787244
KQD3907019,21.173222
KQD3907020,27.98235401
KQD3907021,38.05301694
KQD3907022,27.56166287
KQD3907023,41.30021417
KQD3907024,31.73106574
KQD3907025,33.93168969
KQD3907026,35.93460137
KQD3907027,36.15841973
KQD3907028,22.4873577
KQD3907029,46.06420536
KQD3907030,23.6938175
KQD3907031,21.99553676
KQD3907032,38.04421325
KQD3907033,41.23958066
KQD3907034,37.82033385
KQD3907035,43.02532033
KQD3907036,32.16498152
KQD3907037,41.84551834
KQD3907038,42.02316039
KQD3907039,41.86723939
KQD3907040,41.81945595
KQD3907041,30.49562765
KQD3907042,34.56330868
KQD3907043,14.65875034
KQD3907044,39.15834544
KQD3907045,43.47862501
KQD3907046,49.11694988
KQD3907047,42.78380272
KQD3907048,40.35040692
KQD3907049,25.15877691
KQD3907050,4.969660826
KQD3907051,49.96918054
KQD3907052,37.57432495
KQD3907053,49.87601085
KQD3907054,50.03609409
KQD3907055,37.87210881
KQD3907056,15.14914867
KQD3907057,7.808680786
KQD3907058,35.17860364
KQD3907059,40.26875841
KQD3907060,10.49548955
KQD3907061,6.248749001
KQD3907062,8.533996145
KQD3907063,5.549683306
KQD3907064,21.13324529
KQD3907065,37.97738042
KQD3907066,8.877109407
KQD3907067,6.397803739
KQD3907068,36.3841587
KQD3907069,36.05449441
KQD3907070,20.58409786
KQD3907071,45.99618511
KQD3907072,34.6982634
KQD3907073,29.21283748
KQD3907074,17.14854698
KQD3907075,13.22304488
KQD3907076,30.52185865
KQD3907077,28.87611598
KQD3907078,29.30532187
KQD3907079,40.06563315
KQD3907080,29.91309069
KQD3907081,29.97375427
KQD3907082,28.38616304
KQD3907083,26.90231869
KQD3907084,31.95489688
KQD3907085,29.83053972
KQD3907086,29.99791752
KQD3907087,29.81710719
KQD3907088,34.75800867
KQD3907089,30.23588878
KQD3907091,43.84697195
KQD3907092,19.76934077
KQD3907093,29.88749591
KQD3907301,39.90505906
KQD3907302,71.93915973
KQD3907303,24.89745883
KQD3907304,24.88893182
KQD3907305,16.56087851
KQD3907306,20.07467696
KQD3907307,12.82482444
KQD3907308,3.329223669
KQD3907309,6.702279228
KQD3907310,25.18580831
KQD3907311,27.62470375
KQD3907312,27.73449058
KQD3907313,31.77769259
KQD3907314,19.48072804
KQD3907315,19.11442416
KQD3907316,36.64183534
KQD3907317,36.89733799
KQD3907318,34.53452759
KQD3907319,32.75663288
KQD3907320,24.86131572
KQD3907321,25.01777948
KQD3907322,24.93884219
KQD3907323,32.44876538
KQD3907324,26.66963889
KQD3907325,26.31543273
KQD3907326,26.38139442
KQD3907327,26.34959281
KQD3907328,36.32150055
KQD3907329,9.006251253
KQD3907330,6.366526769
KQD3907331,9.48262818
KQD3907332,6.758040949
KQD3907333,22.2559391
KQD3907334,34.99684249
KQD3907335,36.25074505
KQD3907336,37.25935272
KQD3907337,26.1100421
KQD3907338,24.94498108
KQD3907339,25.08093919
KQD3907340,24.97738198
KQD3907341,24.95364119
KQD3907342,25.09405578
KQD3907343,4.003881643
KQD3907344,27.67637668
KQD3907345,25.10649663
KQD3907346,25.54148117
KQD2998305,30.37944755
KQD3908001,3.399347231
KQD3908002,37.65737999
KQD3908003,45.9554019
KQD3908004,45.85104373
KQD3908005,41.95909555
KQD3908006,28.86653714
KQD3908007,34.85218672
KQD3908008,22.58814299
KQD3908009,38.07429626
KQD3908010,33.45730658
KQD3908011,35.34577292
KQD3908012,29.09986954
KQD3908013,30.02530795
KQD3908014,32.42394706
KQD3908015,29.99839891
KQD3908016,13.96041719
KQD3908017,26.80871572
KQD3908018,24.67703785
KQD3908019,21.28915668
KQD3908020,20.04628223
KQD3908021,49.75627495
KQD3908022,30.89785214
KQD3908023,49.04068695
KQD3908024,20.46579607
KQD3908025,22.29435095
KQD3908026,25.05842615
KQD3908027,25.0906704
KQD3908028,20.0625521
KQD3908029,22.29381775
KQD3908030,18.86163295
KQD3908032,26.62877298
KQD3908033,44.60057033
KQD3908034,38.52266247
KQD3908035,34.27073483
KQD3908036,18.56397106
KQD3908037,3.083015852
KQD3908038,17.15678945
KQD3908039,11.52171293
KQD3908040,32.70798721
KQD3908041,30.9230391
KQD3908042,11.31001532
KQD3908043,34.40505337
KQD3908044,35.07048278
KQD3908045,36.6715194
KQD3908046,10.67113831
KQD3908047,28.15863718
KQD3908048,28.5069026
KQD3908049,28.55473424
KQD3908050,37.42789286
KQD3908051,27.8058097
KQD3908052,39.58340579
KQD3908053,29.2338471
KQD3908054,40.05456546
KQD3908055,45.28307806
KQD3908056,41.29630196
KQD3908057,35.6598368
KQD3908058,18.58440617
KQD3908059,18.76939268
KQD3908060,31.31866708
KQD3908061,17.94975468
KQD3908062,10.37393398
KQD3908063,37.91527695
KQD3908064,24.17922473
KQD3908065,24.58283681
KQD3908066,19.33353079
KQD3908067,22.04552257
KQD3908068,38.86504175
KQD3908069,24.87398479
KQD3908070,24.80523726
KQD3908071,14.15945095
KQD3908073,29.92096279
KQD3908074,20.87459766
KQD3908075,19.5301917
KQD3908076,20.90554023
KQD3908077,23.29694431
KQD3908078,22.11414156
KQD3908079,20.1116393
KQD3908080,9.884323123
KQD3908081,21.27587924
KQD3908082,24.74677502
KQD3908083,21.2923313
KQD3908084,21.14509013
KQD3908301,28.90328619
KQD3908302,20.9341858
KQD3908303,27.04892581
KQD3908304,24.85081041
KQD3908305,37.88186193
KQD3908306,30.72607797
KQD3908307,30.85758979
KQD3908308,31.17303536
KQD3908309,27.97974248
KQD3908310,37.56203995
KQD3908311,10.30050873
KQD3908312,37.44986574
KQD3908313,17.37811934
KQD3908314,19.06100037
KQD3908315,12.48300266
KQD3908316,19.21956438
KQD3908317,14.41699418
KQD3908318,12.28510153
KQD3908319,21.0089975
KQD3908320,21.80129886
KQD3908321,42.93944311
KQD3908322,17.27514051
KQD3908323,15.02137017
KQD3908324,33.09529367
KQD3908325,23.63062978
KQD3908326,23.62607369
KQD3908327,48.72372664
KQD3908328,49.58434177
KQD3908329,42.90185237
KQD3908031,21.74465704
KQD3908072,8.009606498
KQD3909001,22.66772674
KQD3909002,31.06722363
KQD3909003,17.02014927
KQD3909004,18.53760657
KQD3909005,21.92013735
KQD3909006,14.23932706
KQD3909007,22.11609927
KQD3909008,9.862984254
KQD3909009,2.164137677
KQD3909010,28.35855653
KQD3909011,22.45027297
KQD3909012,11.56088162
KQD3909013,18.75508814
KQD3909014,17.90468415
KQD3909015,20.30830397
KQD3909016,39.34725213
KQD3909017,47.57871001
KQD3909018,39.71502321
KQD3909019,29.77296445
KQD3909020,26.18024505
KQD3909021,40.07304711
KQD3909022,50.22649945
KQD3909023,49.98395794
KQD3909024,41.03765606
KQD3909025,32.37694445
KQD3909026,14.84314837
KQD3909027,27.31478554
KQD3909028,18.08235763
KQD3909029,36.11122651
KQD3909030,32.82849251
KQD3909031,35.12263442
KQD3909032,13.25366586
KQD3909033,29.58683073
KQD3909034,30.28774542
KQD3909035,45.21731754
KQD3909036,42.74913933
KQD3909037,36.97959859
KQD3909038,36.66358891
KQD3909039,46.69149343
KQD3909040,494.7760769
KQD3909041,39.20980746
KQD3909042,39.24485975
KQD3909043,50.04443062
KQD3909044,44.67443015
KQD3909045,39.22864502
KQD3909046,39.38866885
KQD3909047,33.5690372
KQD3909048,15.7676996
KQD3909049,29.44045739
KQD3909050,29.72708681
KQD3909051,31.06675758
KQD3909052,29.64682317
KQD3909053,29.95399131
KQD3909054,29.62697137
KQD3909055,26.82587953
KQD3909056,30.42471468
KQD3909057,29.76517678
KQD3909058,14.42466651
KQD3909059,30.29574875
KQD3909060,30.33322348
KQD3909061,32.63614731
KQD3909062,50.4275353
KQD3909063,50.02400028
KQD3909064,50.52776994
KQD3909065,21.03803471
KQD3909066,25.03822401
KQD3909067,37.05319852
KQD3909068,34.2070394
KQD3909069,34.14522366
KQD3909070,34.00170302
KQD3909071,34.12964184
KQD3909072,30.40598239
KQD3909073,41.23025181
KQD3909074,43.28328578
KQD3909075,36.74728307
KQD3909076,47.1203209
KQD3909077,37.80404314
KQD3909078,27.10900203
KQD3909079,47.44960829
KQD3909080,37.88829072
KQD3909081,49.50453618
KQD3909082,49.15786376
KQD3909083,49.89775928
KQD3909084,37.56467159
KQD3909085,35.35091002
KQD3909086,1.989796807
KQD3909087,38.9838561
KQD3909088,41.77071544
KQD3909089,45.90311125
KQD3909091,37.59452791
KQD3909092,32.43572004
KQD3909093,49.1716704
KQD3909094,6.914375923
KQD3909095,44.0295432
KQD3909096,15.71643558
KQD3909097,5.201570076
KQD3909098,3.354062887
KQD3909301,18.58618266
KQD3909302,58.04990445
KQD3909303,48.98054857
KQD3909304,40.90639607
KQD3909305,32.81536284
KQD3909306,34.98002114
KQD3909307,2.515638301
KQD3909308,20.14227914
KQD3909309,21.75363885
KQD3909310,23.2001042
KQD3909311,30.0686877
KQD3909312,32.00057564
KQD3909313,18.53868467
KQD3909314,12.65162302
KQD3909315,47.09981097
KQD3909316,40.646812
KQD3909317,39.92697883
KQD3909318,19.22008758
KQD3909319,38.51104894
KQD3909320,41.28696717
KQD3909321,39.91642896
KQD3909322,27.82931898
KQD3909323,9.191365528
KQD3909324,58.30853311
KQD3909325,58.62898412
KQD3909326,57.19669559
KQD3909327,63.86569753
KQD3909328,32.30995994
KQD3909329,34.26081522
KQD3909330,33.97804878
KQD3909331,34.15502494
KQD3909332,34.82581555
KQD3909333,23.95876121
KQD3914001,20.01650885
KQD3914002,20.01613554
KQD3914003,39.26397112
KQD3914004,50.06581024
KQD3914005,50.01128183
KQD3914006,49.75686635
KQD3914007,49.99728195
KQD3914008,29.04798905
KQD3914009,28.59893996
KQD3915001,48.93900517
KQD3915002,42.89704473
KQD3915003,42.90391971
KQD3915004,40.13098961
KQD3915005,41.01184804
KQD3915006,42.95344535
KQD3916001,46.41474909
KQD3916002,34.02048922
KQD3916003,33.69126368
KQD3916004,34.09794882
KQD3916005,40.86731507
KQD3916006,41.80413095
KQD3916007,23.52471115
KQD3916008,33.64612194
KQD3916009,48.91083773
KQD3916010,14.93416429
KQD3916011,28.04395612
KQD3916012,12.23300327
KQD3916014,23.90419327
KQD3916016,23.90309727
KQD3916017,24.21676154
KQD3916019,23.99388484
KQD3916020,24.10368376
KQD3916022,21.01647858
KQD3916023,21.81879118
KQD3916024,26.60959441
KQD3916025,27.20463009
KQD3916026,15.33218551
KQD3916027,24.23929926
KQD3916028,22.70355844
KQD3916029,23.25985918
KQD3916030,23.0807567
KQD3916031,27.73567537
KQD3916032,27.76237353
KQD3916033,28.12137272
KQD3916034,28.16797675
KQD3916035,18.67450947
KQD3916036,29.8017499
KQD3916037,34.72693625
KQD3916038,23.71070368
KQD3916039,42.82062889
KQD3916040,44.91945198
KQD3916041,45.21550175
KQD3916042,24.10534031
KQD3916043,25.53079594
KQD3916044,24.07165909
KQD3916045,23.36450798
KQD3916046,21.55564042
KQD3916047,23.04870491
KQD3916048,43.45423672
KQD3916049,43.97314345
KQD3916050,37.16317221
KQD3916051,37.07838718
KQD3916052,36.89242026
KQD3916053,27.46298447
KQD3916054,40.02462318
KQD3916055,34.94536826
KQD3916056,36.3742582
KQD3916057,37.12460105
KQD3916058,4.866765901
KQD3916059,36.28054516
KQD3916061,28.92991869
KQD3916062,24.33701615
KQD3916063,24.12018411
KQD3916064,23.6242164
KQD3916065,23.99231672
KQD3916301,39.93541169
KQD3916302,35.26192212
KQD3916303,37.61219127
KQD3916304,39.9597542
KQD3916305,73.02754213
KQD3907001,36.00607338
KQD3917001,23.16748205
KQD3917002,20.68292017
KQD3917003,20.61579615
KQD3917004,37.11507374
KQD3917005,34.45278985
KQD3917006,45.75213033
KQD3917007,12.74160395
KQD3917008,26.45093045
KQD3917009,41.42356604
KQD3917010,39.77082853
KQD3917011,41.47574226
KQD3917012,16.72019485
KQD3917013,9.479313745
KQD3917014,26.81944009
KQD3917015,28.60750852
KQD3917016,33.99241356
KQD3917017,34.60447461
KQD3917018,18.44014899
KQD3917019,29.4762507
KQD3917020,29.54479587
KQD3917021,40.00606237
KQD3917022,32.88047398
KQD3917023,35.43320695
KQD3917024,36.39137614
KQD3917025,34.91425675
KQD3917026,24.9472105
KQD3917027,35.31054358
KQD3917028,46.35168531
KQD3917029,41.63848665
KQD3917030,40.32037373
KQD3917031,41.90881631
KQD3917032,17.41970613
KQD3917033,36.88386357
KQD3917034,20.21475085
KQD3917035,30.92142447
KQD3917036,16.14445987
KQD3917037,6.384430386
KQD3917038,22.24589917
KQD3917039,20.34669528
KQD3917040,26.43592833
KQD3917041,19.46479763
KQD3917042,9.76569328
KQD3917043,40.20345598
KQD3917044,46.57111751
KQD3917045,19.69614441
KQD3917046,30.15799877
KQD3917047,50.58520691
KQD3917048,35.09894132
KQD3917049,34.52385007
KQD3917050,35.38835128
KQD3917051,33.42541898
KQD3917052,14.32772411
KQD3917053,8.837591095
KQD3917054,35.97842326
KQD3917055,40.69674595
KQD3917056,42.39655664
KQD3917057,45.86107133
KQD3917058,46.06369221
KQD3917059,44.93356523
KQD3917060,32.02328452
KQD3917061,32.81425967
KQD3917062,15.98310952
KQD3917063,31.07814603
KQD3917064,42.0970167
KQD3917065,6.889647135
KQD3917066,50.82373092
KQD3917067,19.09419964
KQD3917068,27.13533249
KQD3917069,17.97189849
KQD3917070,18.46976964
KQD3917071,21.58614245
KQD3917072,20.69000314
KQD3917073,23.71836156
KQD3917074,20.08015967
KQD3917075,15.35767799
KQD3917076,14.84145947
KQD3917077,15.10150175
KQD3917078,16.24335397
KQD3917079,16.10167972
KQD3917080,24.02351638
KQD3917081,12.5597857
KQD3917082,12.48943311
KQD3917083,18.92188384
KQD3917084,15.23575226
KQD3917085,13.89233923
KQD3917086,24.18597766
KQD3917087,24.18458695
KQD3917088,29.29972786
KQD3917089,20.91584828
KQD3917091,21.17275152
KQD3917092,17.08538856
KQD3917093,17.65456206
KQD3917094,17.2012138
KQD3917095,23.35794722
KQD3917096,16.84289044
KQD3917097,22.17365948
KQD3917098,23.73405423
KQD3917099,3.101098478
KQD3917100,13.50972044
KQD3917301,32.29960124
KQD3917302,25.87713113
KQD3917303,24.20887883
KQD3917304,24.62042426
KQD3917305,29.14226019
KQD3917306,13.12298525
KQD3917307,24.11404707
KQD3917308,20.0238244
KQD3917309,42.68257804
KQD3917310,39.8790836
KQD3917311,83.83303535
KQD3917312,19.10763851
KQD3917313,22.37199341
KQD3917314,26.83869152
KQD3917315,44.26976363
KQD3917316,62.85330088
KQD3917317,49.87949348
KQD3917318,58.31479236
KQD3917319,20.61716757
KQD3917320,26.49938493
KQD3917321,40.71978085
KQD3917322,18.85360391
KQD3917323,18.03968809
KQD3917324,25.45475991
KQD3917325,10.45478187
KQD3917326,3.633357491
KQD3917327,58.59748543
KQD3917328,48.38230233
KQD3917329,26.05995958
KQD3917330,18.93333502
KQD3917331,23.99637694
KQD3917332,33.91886709
KQD3917333,32.81782427
KQD3917334,32.68459315
KQD3917335,33.54912702
KQD3917336,42.08571566
KQD3917337,11.64597119
KQD3917338,19.89726435
KQD3917339,18.77730113
KQD3917340,39.12827499
KQD3917341,21.12792299
KQD3917342,3.977445728
KQD3917343,12.779137
KQD3917344,23.99269004
KQD3917345,36.11375191
KQD3917346,65.01179771
KQD3917090,23.12720472
KQD3918001,23.49094786
KQD3918002,32.03305939
KQD3918003,43.90432016
KQD3918004,44.77932828
KQD3918005,36.22827237
KQD3918006,50.29901889
KQD3918007,34.9388643
KQD3918008,23.45042424
KQD3918009,38.99362547
KQD3918010,5.053242331
KQD3918011,16.27413733
KQD3918012,24.01664039
KQD3918013,23.77859832
KQD3918014,24.7487278
KQD3918015,18.70216685
KQD3918016,11.96432576
KQD3918017,22.69531747
KQD3918018,23.89508892
KQD3918019,23.55313892
KQD3918020,24.33750024
KQD3918021,27.06256405
KQD3918022,25.14559425
KQD3918023,24.64895452
KQD3918024,25.0114563
KQD3918025,13.38624725
KQD3918026,17.90021431
KQD3918027,29.85304007
KQD3918028,36.33145125
KQD3918029,35.035024
KQD3918030,30.76421897
KQD3918031,30.63638968
KQD3918032,43.43476374
KQD3918033,29.09601156
KQD3918034,41.92206087
KQD3918035,39.26153184
KQD3918036,39.13506086
KQD3918037,16.43414986
KQD3918038,21.88666018
KQD3918039,34.84607973
KQD3918041,41.20804533
KQD3918042,37.85094178
KQD3918043,23.91622572
KQD3918044,40.84562694
KQD3918045,39.62023302
KQD3918046,24.10797078
KQD3918047,30.0603943
KQD3918048,31.13864508
KQD3918049,26.08888251
KQD3918050,40.43733222
KQD3918051,34.05083728
KQD3918052,27.49240795
KQD3918053,32.30267594
KQD3918054,44.96088442
KQD3918055,49.91473065
KQD3918056,43.0912707
KQD3918057,34.92411589
KQD3918058,35.08092414
KQD3918059,32.10721889
KQD3918060,41.71846391
KQD3918061,36.21553962
KQD3918062,36.83985137
KQD3918063,48.35967005
KQD3918064,33.68141856
KQD3918065,40.68151094
KQD3918066,40.00003001
KQD3918067,11.17555209
KQD3918068,8.447833446
KQD3918069,14.40732053
KQD3918070,9.671846903
KQD3918071,43.17092947
KQD3918072,44.11018418
KQD3918073,10.72006128
KQD3918074,4.424949192
KQD3918075,13.47399508
KQD3918076,5.807165717
KQD3918077,34.18052849
KQD3918078,49.03995528
KQD3918079,48.65586953
KQD3918080,50.24153805
KQD3918081,36.40770958
KQD3918082,37.13744883
KQD3918083,32.65916363
KQD3918084,35.86088135
KQD3918085,38.25716275
KQD3918086,38.96066564
KQD3918087,28.95003872
KQD3918088,29.20871953
KQD3918089,21.12678666
KQD3918090,41.95966668
KQD3918091,42.62360077
KQD3918092,39.17969758
KQD3918093,41.07230778
KQD3918094,36.74998488
KQD3918095,37.88173963
KQD3918096,42.3288764
KQD3918097,41.75663023
KQD3918098,35.77649383
KQD3918099,35.96697704
KQD3918100,34.43405321
KQD3918101,43.1059109
KQD3918102,46.88274203
KQD3918103,37.78188305
KQD3918104,12.92759443
KQD3918105,34.69934136
KQD3918106,39.75014127
KQD3918301,39.12636032
KQD3918302,45.46721454
KQD3918303,34.49898991
KQD3918304,36.11823641
KQD3918305,51.13713061
KQD3918306,35.66704113
KQD3918307,46.55885957
KQD3918308,45.22157033
KQD3918309,48.92957131
KQD3918310,99.91091484
KQD3918311,71.84187301
KQD3918312,71.65801527
KQD3918313,69.50402143
KQD3918314,36.99996833
KQD3918315,36.47203593
KQD3918316,48.72661746
KQD3918317,34.13027339
KQD3918318,43.17676369
KQD3918319,40.9320554
KQD3918320,45.1426446
KQD3918321,45.98084916
KQD3918322,35.95663232
KQD3918323,35.9358517
KQD3918324,34.35166272
KQD3918325,18.0429787
KQD3918326,15.24557863
KQD3918327,7.108974509
KQD3918328,17.24814418
KQD3918329,14.40745376
KQD3918330,7.430253613
KQD3918331,24.84622958
KQD3918332,26.14425757
KQD3918333,27.29074421
KQD3918334,29.46923234
KQD3918335,32.03886831
KQD3918336,40.74396137
KQD3918337,50.09458929
KQD3918338,50.04541572
KQD3918339,15.2454899
KQD3918340,16.70870754
KQD3918341,36.44039126
KQD3918040,27.63356034
KQD3919001,17.86049124
KQD3919002,22.38952513
KQD3919003,23.34613406
KQD3919004,32.82967795
KQD3919005,30.93228544
KQD3919006,43.82005201
KQD3919007,24.89763815
KQD3919008,27.60714068
KQD3919009,24.1158397
KQD3919010,37.13167467
KQD3919011,38.9279792
KQD3919012,39.09013974
KQD3919013,30.97599199
KQD3919014,39.07201896
KQD3919015,38.83685372
KQD3919016,7.394363426
KQD3919017,34.50763441
KQD3919018,46.09002865
KQD3919019,45.91372534
KQD3919020,35.9849414
KQD3919021,29.20635353
KQD3919022,29.12066899
KQD3919023,19.34069976
KQD3919024,31.88792768
KQD3919025,38.03527677
KQD3919026,41.370491
KQD3919027,25.60623272
KQD3919028,23.89583826
KQD3919029,10.76901462
KQD3919031,37.1016847
KQD3919032,35.11072049
KQD3919033,32.95026095
KQD3919034,30.90517695
KQD3919035,37.20529732
KQD3919036,39.04084202
KQD3919037,32.11941222
KQD3919038,31.8484869
KQD3919039,37.87703936
KQD3919040,50.30478931
KQD3919041,35.43729392
KQD3919042,34.09859826
KQD3919043,35.21398236
KQD3919044,48.48684763
KQD3919045,44.71439996
KQD3919046,47.16386578
KQD3919047,5.506379577
KQD3919048,7.232166334
KQD3919049,18.69515923
KQD3919050,17.3300499
KQD3919051,21.4702334
KQD3919052,14.95211246
KQD3919053,5.066130589
KQD3919054,29.05580897
KQD3919055,30.1513026
KQD3919057,40.1379694
KQD3919058,32.06702388
KQD3919059,32.99495209
KQD3919060,33.80447655
KQD3919061,35.23685099
KQD3919062,33.89612682
KQD3919063,30.56947748
KQD3919064,34.77243324
KQD3919065,33.10386252
KQD3919066,38.80563592
KQD3919067,39.01985777
KQD3919068,27.0721155
KQD3919069,24.65168529
KQD3919070,15.40019264
KQD3919071,36.55891893
KQD3919072,31.85676748
KQD3919073,38.06252876
KQD3919074,44.1476897
KQD3919075,44.79423042
KQD3919076,42.22986751
KQD3919077,42.95935828
KQD3919078,40.61691879
KQD3919079,25.24148178
KQD3919301,24.1164923
KQD3919302,22.07095302
KQD3919303,21.59647972
KQD3919304,23.93143633
KQD3919305,39.48574372
KQD3919306,13.93859844
KQD3919307,35.18091186
KQD3919308,28.05818126
KQD3919309,31.1954381
KQD3919310,37.75446515
KQD3919311,30.82908341
KQD3919312,17.25278719
KQD3919313,16.5147149
KQD3919314,16.21237863
KQD3919315,39.25719787
KQD3919316,40.57495294
KQD3919317,11.98540774
KQD3919318,29.15340434
KQD3919319,29.50889658
KQD3919320,44.41498213
KQD3919321,47.13330634
KQD3919322,26.91210101
KQD3919323,29.10569356
KQD3919324,26.89346764
KQD3919326,2.623925949
KQD3929042,43.35242641
KQD3924001,32.72923106
KQD3924002,18.91360795
KQD3924003,7.910633158
KQD3924004,19.05720765
KQD3924005,12.22829571
KQD3924006,9.860899772
KQD3924007,10.8844995
KQD3924008,18.90197358
KQD3924009,19.8710176
KQD3924010,19.87500712
KQD3924011,9.966372138
KQD3924012,12.01878058
KQD3924013,18.84670015
KQD3924014,22.95047894
KQD3924015,16.81764891
KQD3924016,17.8824865
KQD3924017,19.95057102
KQD3924018,35.93357453
KQD3924019,16.84840514
KQD3925001,35.22792765
KQD3925003,8.194221859
KQD3925004,48.93302687
KQD3925005,34.86516845
KQD3925006,48.82214944
KQD3925007,42.9470574
KQD3925009,46.74418593
KQD3925010,28.79784569
KQD3925011,35.13810945
KQD3925012,19.09081362
KQD3925013,6.918302151
KQD3925014,27.54573797
KQD3925015,42.84575542
KQD3925016,41.87331387
KQD3925017,8.655592547
KQD3925018,13.60994325
KQD3925019,24.01228666
KQD3925020,28.79226789
KQD3925021,28.57745631
KQD3925022,28.92597175
KQD3925023,29.16589914
KQD3925024,36.69464258
KQD3925025,34.59152361
KQD3925026,23.8639021
KQD3925027,22.66189025
KQD3925028,22.73628883
KQD3925029,23.13922231
KQD3925030,42.91376433
KQD3925031,19.0396378
KQD3925032,6.929887385
KQD3925033,46.05640091
KQD3925034,16.66307531
KQD3925035,45.32090859
KQD3925036,46.87299012
KQD3925037,40.54475745
KQD3925038,41.0253424
KQD3925039,38.97628374
KQD3925040,38.8311501
KQD3925041,32.99640404
KQD3925042,32.91414997
KQD3925043,40.88139956
KQD3925044,46.98047596
KQD3925045,46.90439291
KQD3925046,27.05590527
KQD3925047,26.54538199
KQD3925048,27.07727441
KQD3925049,42.73996167
KQD3925050,46.98613083
KQD3925051,28.97862305
KQD3925052,26.74377159
KQD3925053,27.03459723
KQD3925054,30.81673587
KQD3925055,13.99956853
KQD3925056,27.19553137
KQD3925057,24.96607979
KQD3925058,20.58676964
KQD3925059,9.134729407
KQD3925060,41.99393942
KQD3925061,40.84913053
KQD3925062,35.58676583
KQD3925301,51.55858112
KQD3925302,71.66881548
KQD3925303,37.61261262
KQD3925304,30.74399575
KQD3925305,37.72041559
KQD3925306,37.47698162
KQD3925307,38.23982311
KQD3916060,36.92497847
KQD3926001,44.48061283
KQD3926002,49.00944197
KQD3926003,42.82721692
KQD3926004,20.97371806
KQD3926005,44.25571556
KQD3926006,47.12662745
KQD3926007,17.52406412
KQD3926008,25.3138369
KQD3926009,28.61985716
KQD3926010,16.52284477
KQD3926011,29.96452622
KQD3926012,24.85986674
KQD3926013,3.876604383
KQD3926014,47.88138959
KQD3926015,50.14755124
KQD3926016,43.05634635
KQD3926017,42.80818657
KQD3926018,40.88245841
KQD3926019,34.28473784
KQD3926020,34.08081869
KQD3926021,21.77903278
KQD3926022,36.34627917
KQD3926023,30.76934943
KQD3926024,31.5071998
KQD3926025,16.98955928
KQD3926026,32.22331045
KQD3926027,21.9883477
KQD3926028,44.58535922
KQD3926029,8.700830089
KQD3926030,29.89384925
KQD3926031,34.48414496
KQD3926032,23.93152252
KQD3926033,22.83674917
KQD3926034,33.48491324
KQD3926035,34.8747565
KQD3926036,34.51144298
KQD3926037,20.95141378
KQD3926038,19.89546262
KQD3926039,20.08668972
KQD3926041,32.1200481
KQD3926042,39.9204661
KQD3926043,26.10601363
KQD3926044,29.83677352
KQD3926045,50.71410219
KQD3926046,42.49261494
KQD3926047,24.99971004
KQD3926048,27.75360327
KQD3926049,25.66232882
KQD3926050,30.21317333
KQD3926051,44.51893654
KQD3926052,46.30044132
KQD3926053,32.81539828
KQD3926054,33.5645134
KQD3926055,24.84274391
KQD3926056,26.94369564
KQD3926057,20.56103245
KQD3926058,38.02279384
KQD3926059,38.08372248
KQD3926060,38.01036542
KQD3926061,41.9298421
KQD3926062,23.33479704
KQD3926063,19.27806549
KQD3926064,37.79044582
KQD3926065,38.10647657
KQD3926066,33.77534748
KQD3926067,30.12456555
KQD3926068,48.80063753
KQD3926069,37.6300396
KQD3926070,23.87257434
KQD3926071,22.4971255
KQD3926072,29.75868342
KQD3926073,42.05809752
KQD3926074,44.20864076
KQD3926075,30.67187443
KQD3926076,45.53141639
KQD3926077,48.14152621
KQD3926078,45.08513846
KQD3926079,43.81599195
KQD3926080,27.92116444
KQD3926081,43.70581279
KQD3926082,16.37106628
